VariableStem	TopicID
relationship	10702
relationships_tm	115
relconf11	10704
relconf110	10704
relconf111	10704
relconf112	10704
relconf113	10704
relconf114	10704
relconf115	10704
relconf12	10704
relconf13	10704
relconf14	10704
relconf15	10704
relconf16	10704
relconf17	10704
relconf18	10704
relconf19	10704
relconf216	10704
relconf217	10704
relconf218	10704
relconf219	10704
relconf220	10704
relconf221	10704
relconf222	10704
relconf223	10704
relconf224	10704
relconf225	10704
relconf226	10704
relconf227	10704
relconf228	10704
relconf229	10704
relconf230	10704
relethg1	10103
relethg10	10103
relethg11	10103
relethg12	10103
relethg13	10103
relethg14	10103
relethg2	10103
relethg3	10103
relethg4	10103
relethg5	10103
relethg6	10103
relethg7	10103
relethg8	10103
relethg9	10103
relethg96	10103
relex	10704
reliable	115
religion_tm	115
relkid	10704
remail_code	115
remcntry1	10904
remcntry2	10904
remcntry3	10904
remcntry4	10904
remcntry_all1	10904
remcntry_all2	10904
remcntry_all3	10904
remcntry_all4	10904
remhow1	10904
remhow2	10904
remhow3	10904
remhow4	10904
remit1	10904
remit2	10904
remit3	10904
remit4	10904
remit5	10904
remitamt1	10904
remitamt2	10904
remitamt3	10904
remitamt4	10904
remitfreq1	10904
remitfreq2	10904
remitfreq3	10904
remitfreq4	10904
remitreg1	10904
remitreg2	10904
remitreg3	10904
remitreg4	10904
remittance_tm	115
remitusual1	10904
remitusual2	10904
remitusual3	10904
remitusual4	10904
remusamt1	10904
remusamt2	10904
remusamt3	10904
remusamt4	10904
remvdead0	115
remvdead1	115
remvdead10	115
remvdead11	115
remvdead12	115
remvdead13	115
remvdead14	115
remvdead15	115
remvdead16	115
remvdead17	115
remvdead2	115
remvdead3	115
remvdead4	115
remvdead5	115
remvdead6	115
remvdead7	115
remvdead8	115
remvdead9	115
remvincp1	115
remvincp10	115
remvincp11	115
remvincp12	115
remvincp13	115
remvincp14	115
remvincp15	115
remvincp16	115
remvincp17	115
remvincp2	115
remvincp3	115
remvincp4	115
remvincp5	115
remvincp6	115
remvincp7	115
remvincp8	115
remvincp9	115
remvoth0	115
remvoth1	115
remvoth10	115
remvoth11	115
remvoth12	115
remvoth13	115
remvoth14	115
remvoth15	115
remvoth16	115
remvoth17	115
remvoth2	115
remvoth3	115
remvoth4	115
remvoth5	115
remvoth6	115
remvoth7	115
remvoth8	115
remvoth9	115
remvref0	115
remvref1	115
remvref10	115
remvref11	115
remvref12	115
remvref13	115
remvref14	115
remvref15	115
remvref16	115
remvref17	115
remvref2	115
remvref3	115
remvref4	115
remvref5	115
remvref6	115
remvref7	115
remvref8	115
remvref9	115
remvyes1	115
remvyes2	115
remvyes3	115
remvyes4	115
reng10	10106
rent	10201
rent_dv	10201
rentf	10201
rentg	10201
rentgrs_dv	10201
rentgrs_if	10201
renthb	10908
rentinc1	10201
rentinc2	10201
rentinc3	10201
rentinc96	10201
rentll	10201
rentp0	10201
rentp1	10201
rentp10	10201
rentp11	10201
rentp12	10201
rentp13	10201
rentp14	10201
rentp15	10201
rentp16	10201
rentp2	10201
rentp3	10201
rentp4	10201
rentp5	10201
rentp6	10201
rentp7	10201
rentp8	10201
rentp9	10201
rentwc	10201
resattacked1_1	10608
resattacked1_10	10608
resattacked1_11	10608
resattacked1_12	10608
resattacked1_2	10608
resattacked1_3	10608
resattacked1_4	10608
resattacked1_5	10608
resattacked1_6	10608
resattacked1_7	10608
resattacked1_8	10608
resattacked1_9	10608
resattacked2_1	10608
resattacked2_10	10608
resattacked2_11	10608
resattacked2_12	10608
resattacked2_2	10608
resattacked2_3	10608
resattacked2_4	10608
resattacked2_5	10608
resattacked2_6	10608
resattacked2_7	10608
resattacked2_8	10608
resattacked2_9	10608
resattacked3_1	10608
resattacked3_10	10608
resattacked3_11	10608
resattacked3_12	10608
resattacked3_2	10608
resattacked3_3	10608
resattacked3_4	10608
resattacked3_5	10608
resattacked3_6	10608
resattacked3_7	10608
resattacked3_8	10608
resattacked3_9	10608
resattacked4_1	10608
resattacked4_10	10608
resattacked4_11	10608
resattacked4_12	10608
resattacked4_2	10608
resattacked4_3	10608
resattacked4_4	10608
resattacked4_5	10608
resattacked4_6	10608
resattacked4_7	10608
resattacked4_8	10608
resattacked4_9	10608
resattacked5_1	10608
resattacked5_10	10608
resattacked5_11	10608
resattacked5_12	10608
resattacked5_2	10608
resattacked5_3	10608
resattacked5_4	10608
resattacked5_5	10608
resattacked5_6	10608
resattacked5_7	10608
resattacked5_8	10608
resattacked5_9	10608
resattacked6_1	10608
resattacked6_10	10608
resattacked6_11	10608
resattacked6_12	10608
resattacked6_2	10608
resattacked6_3	10608
resattacked6_4	10608
resattacked6_5	10608
resattacked6_6	10608
resattacked6_7	10608
resattacked6_8	10608
resattacked6_9	10608
resattacked7_1	10608
resattacked7_10	10608
resattacked7_11	10608
resattacked7_12	10608
resattacked7_2	10608
resattacked7_3	10608
resattacked7_4	10608
resattacked7_5	10608
resattacked7_6	10608
resattacked7_7	10608
resattacked7_8	10608
resattacked7_9	10608
resattacked8_1	10608
resattacked8_10	10608
resattacked8_11	10608
resattacked8_12	10608
resattacked8_2	10608
resattacked8_3	10608
resattacked8_4	10608
resattacked8_5	10608
resattacked8_6	10608
resattacked8_7	10608
resattacked8_8	10608
resattacked8_9	10608
resattacked96_1	10608
resattacked96_10	10608
resattacked96_11	10608
resattacked96_12	10608
resattacked96_2	10608
resattacked96_3	10608
resattacked96_4	10608
resattacked96_5	10608
resattacked96_6	10608
resattacked96_7	10608
resattacked96_8	10608
resattacked96_9	10608
resattacked97_1	10608
resattacked97_10	10608
resattacked97_11	10608
resattacked97_12	10608
resattacked97_2	10608
resattacked97_3	10608
resattacked97_4	10608
resattacked97_5	10608
resattacked97_6	10608
resattacked97_7	10608
resattacked97_8	10608
resattacked97_9	10608
resattacked9_1	10608
resattacked9_10	10608
resattacked9_11	10608
resattacked9_12	10608
resattacked9_2	10608
resattacked9_3	10608
resattacked9_4	10608
resattacked9_5	10608
resattacked9_6	10608
resattacked9_7	10608
resattacked9_8	10608
resattacked9_9	10608
resattackedw1_1_1	10608
resattackedw1_1_2	10608
resattackedw1_1_3	10608
resattackedw1_1_4	10608
resattackedw1_1_5	10608
resattackedw1_1_6	10608
resattackedw1_1_7	10608
resattackedw1_1_8	10608
resattackedw1_1_9	10608
resattackedw1_1_96	10608
resattackedw1_1_97	10608
resattackedw1_2_1	10608
resattackedw1_2_2	10608
resattackedw1_2_3	10608
resattackedw1_2_4	10608
resattackedw1_2_5	10608
resattackedw1_2_6	10608
resattackedw1_2_7	10608
resattackedw1_2_8	10608
resattackedw1_2_9	10608
resattackedw1_2_96	10608
resattackedw1_2_97	10608
resattackedw1_3_1	10608
resattackedw1_3_2	10608
resattackedw1_3_3	10608
resattackedw1_3_4	10608
resattackedw1_3_5	10608
resattackedw1_3_6	10608
resattackedw1_3_7	10608
resattackedw1_3_8	10608
resattackedw1_3_9	10608
resattackedw1_3_96	10608
resattackedw1_3_97	10608
resattackedw1_4_1	10608
resattackedw1_4_2	10608
resattackedw1_4_3	10608
resattackedw1_4_4	10608
resattackedw1_4_5	10608
resattackedw1_4_6	10608
resattackedw1_4_7	10608
resattackedw1_4_8	10608
resattackedw1_4_9	10608
resattackedw1_4_96	10608
resattackedw1_4_97	10608
resattackedw1_5_1	10608
resattackedw1_5_2	10608
resattackedw1_5_3	10608
resattackedw1_5_4	10608
resattackedw1_5_5	10608
resattackedw1_5_6	10608
resattackedw1_5_7	10608
resattackedw1_5_8	10608
resattackedw1_5_9	10608
resattackedw1_5_96	10608
resattackedw1_5_97	10608
resattackedw1_6_1	10608
resattackedw1_6_2	10608
resattackedw1_6_3	10608
resattackedw1_6_4	10608
resattackedw1_6_5	10608
resattackedw1_6_6	10608
resattackedw1_6_7	10608
resattackedw1_6_8	10608
resattackedw1_6_9	10608
resattackedw1_6_96	10608
resattackedw1_6_97	10608
resattackedw1_7_1	10608
resattackedw1_7_2	10608
resattackedw1_7_3	10608
resattackedw1_7_4	10608
resattackedw1_7_5	10608
resattackedw1_7_6	10608
resattackedw1_7_7	10608
resattackedw1_7_8	10608
resattackedw1_7_9	10608
resattackedw1_7_96	10608
resattackedw1_7_97	10608
resattackedw1_97_1	10608
resattackedw1_97_2	10608
resattackedw1_97_3	10608
resattackedw1_97_4	10608
resattackedw1_97_5	10608
resattackedw1_97_6	10608
resattackedw1_97_7	10608
resattackedw1_97_8	10608
resattackedw1_97_9	10608
resattackedw1_97_96	10608
resattackedw1_97_97	10608
resavoid1_1	10608
resavoid1_10	10608
resavoid1_11	10608
resavoid1_12	10608
resavoid1_2	10608
resavoid1_3	10608
resavoid1_4	10608
resavoid1_5	10608
resavoid1_6	10608
resavoid1_7	10608
resavoid1_8	10608
resavoid1_9	10608
resavoid2_1	10608
resavoid2_10	10608
resavoid2_11	10608
resavoid2_12	10608
resavoid2_2	10608
resavoid2_3	10608
resavoid2_4	10608
resavoid2_5	10608
resavoid2_6	10608
resavoid2_7	10608
resavoid2_8	10608
resavoid2_9	10608
resavoid3_1	10608
resavoid3_10	10608
resavoid3_11	10608
resavoid3_12	10608
resavoid3_2	10608
resavoid3_3	10608
resavoid3_4	10608
resavoid3_5	10608
resavoid3_6	10608
resavoid3_7	10608
resavoid3_8	10608
resavoid3_9	10608
resavoid4_1	10608
resavoid4_10	10608
resavoid4_11	10608
resavoid4_12	10608
resavoid4_2	10608
resavoid4_3	10608
resavoid4_4	10608
resavoid4_5	10608
resavoid4_6	10608
resavoid4_7	10608
resavoid4_8	10608
resavoid4_9	10608
resavoid5_1	10608
resavoid5_10	10608
resavoid5_11	10608
resavoid5_12	10608
resavoid5_2	10608
resavoid5_3	10608
resavoid5_4	10608
resavoid5_5	10608
resavoid5_6	10608
resavoid5_7	10608
resavoid5_8	10608
resavoid5_9	10608
resavoid6_1	10608
resavoid6_10	10608
resavoid6_11	10608
resavoid6_12	10608
resavoid6_2	10608
resavoid6_3	10608
resavoid6_4	10608
resavoid6_5	10608
resavoid6_6	10608
resavoid6_7	10608
resavoid6_8	10608
resavoid6_9	10608
resavoid7_1	10608
resavoid7_10	10608
resavoid7_11	10608
resavoid7_12	10608
resavoid7_2	10608
resavoid7_3	10608
resavoid7_4	10608
resavoid7_5	10608
resavoid7_6	10608
resavoid7_7	10608
resavoid7_8	10608
resavoid7_9	10608
resavoid8_1	10608
resavoid8_10	10608
resavoid8_11	10608
resavoid8_12	10608
resavoid8_2	10608
resavoid8_3	10608
resavoid8_4	10608
resavoid8_5	10608
resavoid8_6	10608
resavoid8_7	10608
resavoid8_8	10608
resavoid8_9	10608
resavoid96_1	10608
resavoid96_10	10608
resavoid96_11	10608
resavoid96_12	10608
resavoid96_2	10608
resavoid96_3	10608
resavoid96_4	10608
resavoid96_5	10608
resavoid96_6	10608
resavoid96_7	10608
resavoid96_8	10608
resavoid96_9	10608
resavoid97_1	10608
resavoid97_10	10608
resavoid97_11	10608
resavoid97_12	10608
resavoid97_2	10608
resavoid97_3	10608
resavoid97_4	10608
resavoid97_5	10608
resavoid97_6	10608
resavoid97_7	10608
resavoid97_8	10608
resavoid97_9	10608
resavoid9_1	10608
resavoid9_10	10608
resavoid9_11	10608
resavoid9_12	10608
resavoid9_2	10608
resavoid9_3	10608
resavoid9_4	10608
resavoid9_5	10608
resavoid9_6	10608
resavoid9_7	10608
resavoid9_8	10608
resavoid9_9	10608
resavoidw1_1_1	10608
resavoidw1_1_2	10608
resavoidw1_1_3	10608
resavoidw1_1_4	10608
resavoidw1_1_5	10608
resavoidw1_1_6	10608
resavoidw1_1_7	10608
resavoidw1_1_8	10608
resavoidw1_1_9	10608
resavoidw1_1_96	10608
resavoidw1_1_97	10608
resavoidw1_2_1	10608
resavoidw1_2_2	10608
resavoidw1_2_3	10608
resavoidw1_2_4	10608
resavoidw1_2_5	10608
resavoidw1_2_6	10608
resavoidw1_2_7	10608
resavoidw1_2_8	10608
resavoidw1_2_9	10608
resavoidw1_2_96	10608
resavoidw1_2_97	10608
resavoidw1_3_1	10608
resavoidw1_3_2	10608
resavoidw1_3_3	10608
resavoidw1_3_4	10608
resavoidw1_3_5	10608
resavoidw1_3_6	10608
resavoidw1_3_7	10608
resavoidw1_3_8	10608
resavoidw1_3_9	10608
resavoidw1_3_96	10608
resavoidw1_3_97	10608
resavoidw1_4_1	10608
resavoidw1_4_2	10608
resavoidw1_4_3	10608
resavoidw1_4_4	10608
resavoidw1_4_5	10608
resavoidw1_4_6	10608
resavoidw1_4_7	10608
resavoidw1_4_8	10608
resavoidw1_4_9	10608
resavoidw1_4_96	10608
resavoidw1_4_97	10608
resavoidw1_5_1	10608
resavoidw1_5_2	10608
resavoidw1_5_3	10608
resavoidw1_5_4	10608
resavoidw1_5_5	10608
resavoidw1_5_6	10608
resavoidw1_5_7	10608
resavoidw1_5_8	10608
resavoidw1_5_9	10608
resavoidw1_5_96	10608
resavoidw1_5_97	10608
resavoidw1_6_1	10608
resavoidw1_6_2	10608
resavoidw1_6_3	10608
resavoidw1_6_4	10608
resavoidw1_6_5	10608
resavoidw1_6_6	10608
resavoidw1_6_7	10608
resavoidw1_6_8	10608
resavoidw1_6_9	10608
resavoidw1_6_96	10608
resavoidw1_6_97	10608
resavoidw1_7_1	10608
resavoidw1_7_2	10608
resavoidw1_7_3	10608
resavoidw1_7_4	10608
resavoidw1_7_5	10608
resavoidw1_7_6	10608
resavoidw1_7_7	10608
resavoidw1_7_8	10608
resavoidw1_7_9	10608
resavoidw1_7_96	10608
resavoidw1_7_97	10608
resavoidw1_97_1	10608
resavoidw1_97_2	10608
resavoidw1_97_3	10608
resavoidw1_97_4	10608
resavoidw1_97_5	10608
resavoidw1_97_6	10608
resavoidw1_97_7	10608
resavoidw1_97_8	10608
resavoidw1_97_9	10608
resavoidw1_97_96	10608
resavoidw1_97_97	10608
resinsulted1_1	10608
resinsulted1_10	10608
resinsulted1_11	10608
resinsulted1_12	10608
resinsulted1_2	10608
resinsulted1_3	10608
resinsulted1_4	10608
resinsulted1_5	10608
resinsulted1_6	10608
resinsulted1_7	10608
resinsulted1_8	10608
resinsulted1_9	10608
resinsulted2_1	10608
resinsulted2_10	10608
resinsulted2_11	10608
resinsulted2_12	10608
resinsulted2_2	10608
resinsulted2_3	10608
resinsulted2_4	10608
resinsulted2_5	10608
resinsulted2_6	10608
resinsulted2_7	10608
resinsulted2_8	10608
resinsulted2_9	10608
resinsulted3_1	10608
resinsulted3_10	10608
resinsulted3_11	10608
resinsulted3_12	10608
resinsulted3_2	10608
resinsulted3_3	10608
resinsulted3_4	10608
resinsulted3_5	10608
resinsulted3_6	10608
resinsulted3_7	10608
resinsulted3_8	10608
resinsulted3_9	10608
resinsulted4_1	10608
resinsulted4_10	10608
resinsulted4_11	10608
resinsulted4_12	10608
resinsulted4_2	10608
resinsulted4_3	10608
resinsulted4_4	10608
resinsulted4_5	10608
resinsulted4_6	10608
resinsulted4_7	10608
resinsulted4_8	10608
resinsulted4_9	10608
resinsulted5_1	10608
resinsulted5_10	10608
resinsulted5_11	10608
resinsulted5_12	10608
resinsulted5_2	10608
resinsulted5_3	10608
resinsulted5_4	10608
resinsulted5_5	10608
resinsulted5_6	10608
resinsulted5_7	10608
resinsulted5_8	10608
resinsulted5_9	10608
resinsulted6_1	10608
resinsulted6_10	10608
resinsulted6_11	10608
resinsulted6_12	10608
resinsulted6_2	10608
resinsulted6_3	10608
resinsulted6_4	10608
resinsulted6_5	10608
resinsulted6_6	10608
resinsulted6_7	10608
resinsulted6_8	10608
resinsulted6_9	10608
resinsulted7_1	10608
resinsulted7_10	10608
resinsulted7_11	10608
resinsulted7_12	10608
resinsulted7_2	10608
resinsulted7_3	10608
resinsulted7_4	10608
resinsulted7_5	10608
resinsulted7_6	10608
resinsulted7_7	10608
resinsulted7_8	10608
resinsulted7_9	10608
resinsulted8_1	10608
resinsulted8_10	10608
resinsulted8_11	10608
resinsulted8_12	10608
resinsulted8_2	10608
resinsulted8_3	10608
resinsulted8_4	10608
resinsulted8_5	10608
resinsulted8_6	10608
resinsulted8_7	10608
resinsulted8_8	10608
resinsulted8_9	10608
resinsulted96_1	10608
resinsulted96_10	10608
resinsulted96_11	10608
resinsulted96_12	10608
resinsulted96_2	10608
resinsulted96_3	10608
resinsulted96_4	10608
resinsulted96_5	10608
resinsulted96_6	10608
resinsulted96_7	10608
resinsulted96_8	10608
resinsulted96_9	10608
resinsulted97_1	10608
resinsulted97_10	10608
resinsulted97_11	10608
resinsulted97_12	10608
resinsulted97_2	10608
resinsulted97_3	10608
resinsulted97_4	10608
resinsulted97_5	10608
resinsulted97_6	10608
resinsulted97_7	10608
resinsulted97_8	10608
resinsulted97_9	10608
resinsulted9_1	10608
resinsulted9_10	10608
resinsulted9_11	10608
resinsulted9_12	10608
resinsulted9_2	10608
resinsulted9_3	10608
resinsulted9_4	10608
resinsulted9_5	10608
resinsulted9_6	10608
resinsulted9_7	10608
resinsulted9_8	10608
resinsulted9_9	10608
resinsultedw1_1_1	10608
resinsultedw1_1_2	10608
resinsultedw1_1_3	10608
resinsultedw1_1_4	10608
resinsultedw1_1_5	10608
resinsultedw1_1_6	10608
resinsultedw1_1_7	10608
resinsultedw1_1_8	10608
resinsultedw1_1_9	10608
resinsultedw1_1_96	10608
resinsultedw1_1_97	10608
resinsultedw1_2_1	10608
resinsultedw1_2_2	10608
resinsultedw1_2_3	10608
resinsultedw1_2_4	10608
resinsultedw1_2_5	10608
resinsultedw1_2_6	10608
resinsultedw1_2_7	10608
resinsultedw1_2_8	10608
resinsultedw1_2_9	10608
resinsultedw1_2_96	10608
resinsultedw1_2_97	10608
resinsultedw1_3_1	10608
resinsultedw1_3_2	10608
resinsultedw1_3_3	10608
resinsultedw1_3_4	10608
resinsultedw1_3_5	10608
resinsultedw1_3_6	10608
resinsultedw1_3_7	10608
resinsultedw1_3_8	10608
resinsultedw1_3_9	10608
resinsultedw1_3_96	10608
resinsultedw1_3_97	10608
resinsultedw1_4_1	10608
resinsultedw1_4_2	10608
resinsultedw1_4_3	10608
resinsultedw1_4_4	10608
resinsultedw1_4_5	10608
resinsultedw1_4_6	10608
resinsultedw1_4_7	10608
resinsultedw1_4_8	10608
resinsultedw1_4_9	10608
resinsultedw1_4_96	10608
resinsultedw1_4_97	10608
resinsultedw1_5_1	10608
resinsultedw1_5_2	10608
resinsultedw1_5_3	10608
resinsultedw1_5_4	10608
resinsultedw1_5_5	10608
resinsultedw1_5_6	10608
resinsultedw1_5_7	10608
resinsultedw1_5_8	10608
resinsultedw1_5_9	10608
resinsultedw1_5_96	10608
resinsultedw1_5_97	10608
resinsultedw1_6_1	10608
resinsultedw1_6_2	10608
resinsultedw1_6_3	10608
resinsultedw1_6_4	10608
resinsultedw1_6_5	10608
resinsultedw1_6_6	10608
resinsultedw1_6_7	10608
resinsultedw1_6_8	10608
resinsultedw1_6_9	10608
resinsultedw1_6_96	10608
resinsultedw1_6_97	10608
resinsultedw1_7_1	10608
resinsultedw1_7_2	10608
resinsultedw1_7_3	10608
resinsultedw1_7_4	10608
resinsultedw1_7_5	10608
resinsultedw1_7_6	10608
resinsultedw1_7_7	10608
resinsultedw1_7_8	10608
resinsultedw1_7_9	10608
resinsultedw1_7_96	10608
resinsultedw1_7_97	10608
resinsultedw1_97_1	10608
resinsultedw1_97_2	10608
resinsultedw1_97_3	10608
resinsultedw1_97_4	10608
resinsultedw1_97_5	10608
resinsultedw1_97_6	10608
resinsultedw1_97_7	10608
resinsultedw1_97_8	10608
resinsultedw1_97_9	10608
resinsultedw1_97_96	10608
resinsultedw1_97_97	10608
resist	115
resjobdeny1	10901
resjobdeny2	10901
resjobdeny3	10901
resjobdeny4	10901
resjobdeny5	10901
resjobdeny6	10901
resjobdeny7	10901
resjobdeny8	10901
resjobdeny9	10901
resjobdeny96	10901
resjobdeny97	10901
respchild1	10704
respchild10	10704
respchild11	10704
respchild12	10704
respchild13	10704
respchild14	10704
respchild15	10704
respchild16	10704
respchild2	10704
respchild3	10704
respchild4	10704
respchild5	10704
respchild6	10704
respchild7	10704
respchild8	10704
respchild9	10704
respemail	115
respemailconf	115
respf16	10702
respf16_dv	10702
respm16	10702
respm16_dv	10702
respremv	115
respromdeny1	10901
respromdeny2	10901
respromdeny3	10901
respromdeny4	10901
respromdeny5	10901
respromdeny6	10901
respromdeny7	10901
respromdeny8	10901
respromdeny9	10901
respromdeny96	10901
respromdeny97	10901
respromodeny1	10901
respromodeny2	10901
respromodeny3	10901
respromodeny4	10901
respromodeny5	10901
respromodeny6	10901
respromodeny7	10901
respromodeny8	10901
respromodeny9	10901
respromodeny96	10901
respromodeny97	10901
restraindeny1	10804
restraindeny2	10804
restraindeny3	10804
restraindeny4	10804
restraindeny5	10804
restraindeny6	10804
restraindeny7	10804
restraindeny8	10804
restraindeny9	10804
restraindeny96	10804
restraindeny97	10804
resunsafe1_1	10608
resunsafe1_10	10608
resunsafe1_11	10608
resunsafe1_12	10608
resunsafe1_2	10608
resunsafe1_3	10608
resunsafe1_4	10608
resunsafe1_5	10608
resunsafe1_6	10608
resunsafe1_7	10608
resunsafe1_8	10608
resunsafe1_9	10608
resunsafe2_1	10608
resunsafe2_10	10608
resunsafe2_11	10608
resunsafe2_12	10608
resunsafe2_2	10608
resunsafe2_3	10608
resunsafe2_4	10608
resunsafe2_5	10608
resunsafe2_6	10608
resunsafe2_7	10608
resunsafe2_8	10608
resunsafe2_9	10608
resunsafe3_1	10608
resunsafe3_10	10608
resunsafe3_11	10608
resunsafe3_12	10608
resunsafe3_2	10608
resunsafe3_3	10608
resunsafe3_4	10608
resunsafe3_5	10608
resunsafe3_6	10608
resunsafe3_7	10608
resunsafe3_8	10608
resunsafe3_9	10608
resunsafe4_1	10608
resunsafe4_10	10608
resunsafe4_11	10608
resunsafe4_12	10608
resunsafe4_2	10608
resunsafe4_3	10608
resunsafe4_4	10608
resunsafe4_5	10608
resunsafe4_6	10608
resunsafe4_7	10608
resunsafe4_8	10608
resunsafe4_9	10608
resunsafe5_1	10608
resunsafe5_10	10608
resunsafe5_11	10608
resunsafe5_12	10608
resunsafe5_2	10608
resunsafe5_3	10608
resunsafe5_4	10608
resunsafe5_5	10608
resunsafe5_6	10608
resunsafe5_7	10608
resunsafe5_8	10608
resunsafe5_9	10608
resunsafe6_1	10608
resunsafe6_10	10608
resunsafe6_11	10608
resunsafe6_12	10608
resunsafe6_2	10608
resunsafe6_3	10608
resunsafe6_4	10608
resunsafe6_5	10608
resunsafe6_6	10608
resunsafe6_7	10608
resunsafe6_8	10608
resunsafe6_9	10608
resunsafe7_1	10608
resunsafe7_10	10608
resunsafe7_11	10608
resunsafe7_12	10608
resunsafe7_2	10608
resunsafe7_3	10608
resunsafe7_4	10608
resunsafe7_5	10608
resunsafe7_6	10608
resunsafe7_7	10608
resunsafe7_8	10608
resunsafe7_9	10608
resunsafe8_1	10608
resunsafe8_10	10608
resunsafe8_11	10608
resunsafe8_12	10608
resunsafe8_2	10608
resunsafe8_3	10608
resunsafe8_4	10608
resunsafe8_5	10608
resunsafe8_6	10608
resunsafe8_7	10608
resunsafe8_8	10608
resunsafe8_9	10608
resunsafe96_1	10608
resunsafe96_10	10608
resunsafe96_11	10608
resunsafe96_12	10608
resunsafe96_2	10608
resunsafe96_3	10608
resunsafe96_4	10608
resunsafe96_5	10608
resunsafe96_6	10608
resunsafe96_7	10608
resunsafe96_8	10608
resunsafe96_9	10608
resunsafe97_1	10608
resunsafe97_10	10608
resunsafe97_11	10608
resunsafe97_12	10608
resunsafe97_2	10608
resunsafe97_3	10608
resunsafe97_4	10608
resunsafe97_5	10608
resunsafe97_6	10608
resunsafe97_7	10608
resunsafe97_8	10608
resunsafe97_9	10608
resunsafe9_1	10608
resunsafe9_10	10608
resunsafe9_11	10608
resunsafe9_12	10608
resunsafe9_2	10608
resunsafe9_3	10608
resunsafe9_4	10608
resunsafe9_5	10608
resunsafe9_6	10608
resunsafe9_7	10608
resunsafe9_8	10608
resunsafe9_9	10608
resunsafew1_1_1	10608
resunsafew1_1_2	10608
resunsafew1_1_3	10608
resunsafew1_1_4	10608
resunsafew1_1_5	10608
resunsafew1_1_6	10608
resunsafew1_1_7	10608
resunsafew1_1_8	10608
resunsafew1_1_9	10608
resunsafew1_1_96	10608
resunsafew1_1_97	10608
resunsafew1_2_1	10608
resunsafew1_2_2	10608
resunsafew1_2_3	10608
resunsafew1_2_4	10608
resunsafew1_2_5	10608
resunsafew1_2_6	10608
resunsafew1_2_7	10608
resunsafew1_2_8	10608
resunsafew1_2_9	10608
resunsafew1_2_96	10608
resunsafew1_2_97	10608
resunsafew1_3_1	10608
resunsafew1_3_2	10608
resunsafew1_3_3	10608
resunsafew1_3_4	10608
resunsafew1_3_5	10608
resunsafew1_3_6	10608
resunsafew1_3_7	10608
resunsafew1_3_8	10608
resunsafew1_3_9	10608
resunsafew1_3_96	10608
resunsafew1_3_97	10608
resunsafew1_4_1	10608
resunsafew1_4_2	10608
resunsafew1_4_3	10608
resunsafew1_4_4	10608
resunsafew1_4_5	10608
resunsafew1_4_6	10608
resunsafew1_4_7	10608
resunsafew1_4_8	10608
resunsafew1_4_9	10608
resunsafew1_4_96	10608
resunsafew1_4_97	10608
resunsafew1_5_1	10608
resunsafew1_5_2	10608
resunsafew1_5_3	10608
resunsafew1_5_4	10608
resunsafew1_5_5	10608
resunsafew1_5_6	10608
resunsafew1_5_7	10608
resunsafew1_5_8	10608
resunsafew1_5_9	10608
resunsafew1_5_96	10608
resunsafew1_5_97	10608
resunsafew1_6_1	10608
resunsafew1_6_2	10608
resunsafew1_6_3	10608
resunsafew1_6_4	10608
resunsafew1_6_5	10608
resunsafew1_6_6	10608
resunsafew1_6_7	10608
resunsafew1_6_8	10608
resunsafew1_6_9	10608
resunsafew1_6_96	10608
resunsafew1_6_97	10608
resunsafew1_7_1	10608
resunsafew1_7_2	10608
resunsafew1_7_3	10608
resunsafew1_7_4	10608
resunsafew1_7_5	10608
resunsafew1_7_6	10608
resunsafew1_7_7	10608
resunsafew1_7_8	10608
resunsafew1_7_9	10608
resunsafew1_7_96	10608
resunsafew1_7_97	10608
resunsafew1_97_1	10608
resunsafew1_97_2	10608
resunsafew1_97_3	10608
resunsafew1_97_4	10608
resunsafew1_97_5	10608
resunsafew1_97_6	10608
resunsafew1_97_7	10608
resunsafew1_97_8	10608
resunsafew1_97_9	10608
resunsafew1_97_96	10608
resunsafew1_97_97	10608
retamt	109
retchk	11201
retdatem	109
retdatey	109
retsuf	109
rhlancode	115
rhland_code	115
rincentiveo	115
rincentives	115
ringfence	115
rising16	115
rjrflag	115
rlcharity	11003
rldrnk	11003
rleat	11003
rlength	10704
rlfriends	11003
rlgthu	10704
rljob	11003
rljoby1	11003
rljoby2	11003
rljoby3	11003
rljoby4	11003
rljoby5	11003
rljoby6	11003
rljoby97	11003
rlmarg	11003
rlsave	11003
rlschl	11003
rlwear	11003
rnrpma	10704
rnrpre	10704
rothchld	10704
rpchld	10704
rpchldlv	10704
rphmob_code	115
rphmocode	115
rphwrk_code	115
rtcon1	11201
rtcon2	11201
rtcon3	11201
rtcon4	11201
rtexpjb	11201
rtfnd1	11201
rtfnd10	11201
rtfnd2	11201
rtfnd3	11201
rtfnd4	11201
rtfnd5	11201
rtfnd6	11201
rtfnd7	11201
rtfnd8	11201
rtfnd9	11201
rtfnd96	11201
rtoget	10704
rtpro1	11201
rtpro2	11201
rtpro3	11201
rtpro4	11201
rtpro5	11201
rtpro6	11201
ruleskid	11103
s2ctcons	115
s2ctrel	115
sa1rnc	115
saadcon	115
sabarr1	115
sabarr2	115
sabarr3	115
sabarr4	115
sabarr5	115
sacnwho	115
sadtype	115
saephon	115
sagatek	115
salent	115
salgat	115
samsch	11103
sannresp	115
sanresp	115
